year,section,line,pattern_id,hand_key,hand_pattern,hand_criteria,hand_points,hand_conceiled,sequence,tile_1_id,tile_1_joker,tile_2_id,tile_2_joker,tile_3_id,tile_3_joker,tile_4_id,tile_4_joker,tile_5_id,tile_5_joker,tile_6_id,tile_6_joker,tile_7_id,tile_7_joker,tile_8_id,tile_8_joker,tile_9_id,tile_9_joker,tile_10_id,tile_10_joker,tile_11_id,tile_11_joker,tile_12_id,tile_12_joker,tile_13_id,tile_13_joker,tile_14_id,tile_14_joker,
2025,CONSECUTIVE RUN,5,1,2025-CONSECUTIVE_RUN-5-1,FF 11 222 3333 DDD,"Any 1 Suite, Any 3 Consec Nos",25,FALSE,4,flower,no,flower,no,2B,no,2B,no,3B,yes,3B,yes,3B,yes,4B,yes,4B,yes,4B,yes,4B,yes,green,yes,green,yes,green,yes,
2025,CONSECUTIVE RUN,5,1,2025-CONSECUTIVE_RUN-5-1,FF 11 222 3333 DDD,"Any 1 Suite, Any 3 Consec Nos",25,FALSE,5,flower,no,flower,no,2C,no,2C,no,3C,yes,3C,yes,3C,yes,4C,yes,4C,yes,4C,yes,4C,yes,red,yes,red,yes,red,yes,
2025,CONSECUTIVE RUN,5,1,2025-CONSECUTIVE_RUN-5-1,FF 11 222 3333 DDD,"Any 1 Suite, Any 3 Consec Nos",25,FALSE,6,flower,no,flower,no,2D,no,2D,no,3D,yes,3D,yes,3D,yes,4D,yes,4D,yes,4D,yes,4D,yes,white,yes,white,yes,white,yes,
2025,CONSECUTIVE RUN,5,1,2025-CONSECUTIVE_RUN-5-1,FF 11 222 3333 DDD,"Any 1 Suite, Any 3 Consec Nos",25,FALSE,7,flower,no,flower,no,3B,no,3B,no,4B,yes,4B,yes,4B,yes,5B,yes,5B,yes,5B,yes,5B,yes,green,yes,green,yes,green,yes,
2025,CONSECUTIVE RUN,5,1,2025-CONSECUTIVE_RUN-5-1,FF 11 222 3333 DDD,"Any 1 Suite, Any 3 Consec Nos",25,FALSE,8,flower,no,flower,no,3C,no,3C,no,4C,yes,4C,yes,4C,yes,5C,yes,5C,yes,5C,yes,5C,yes,red,yes,red,yes,red,yes,
2025,CONSECUTIVE RUN,5,1,2025-CONSECUTIVE_RUN-5-1,FF 11 222 3333 DDD,"Any 1 Suite, Any 3 Consec Nos",25,FALSE,9,flower,no,flower,no,3D,no,3D,no,4D,yes,4D,yes,4D,yes,5D,yes,5D,yes,5D,yes,5D,yes,white,yes,white,yes,white,yes,
2025,CONSECUTIVE RUN,5,1,2025-CONSECUTIVE_RUN-5-1,FF 11 222 3333 DDD,"Any 1 Suite, Any 3 Consec Nos",25,FALSE,10,flower,no,flower,no,4B,no,4B,no,5B,yes,5B,yes,5B,yes,6B,yes,6B,yes,6B,yes,6B,yes,green,yes,green,yes,green,yes,
2025,CONSECUTIVE RUN,5,1,2025-CONSECUTIVE_RUN-5-1,FF 11 222 3333 DDD,"Any 1 Suite, Any 3 Consec Nos",25,FALSE,11,flower,no,flower,no,4C,no,4C,no,5C,yes,5C,yes,5C,yes,6C,yes,6C,yes,6C,yes,6C,yes,red,yes,red,yes,red,yes,
2025,CONSECUTIVE RUN,5,1,2025-CONSECUTIVE_RUN-5-1,FF 11 222 3333 DDD,"Any 1 Suite, Any 3 Consec Nos",25,FALSE,12,flower,no,flower,no,4D,no,4D,no,5D,yes,5D,yes,5D,yes,6D,yes,6D,yes,6D,yes,6D,yes,white,yes,white,yes,white,yes,
2025,CONSECUTIVE RUN,5,1,2025-CONSECUTIVE_RUN-5-1,FF 11 222 3333 DDD,"Any 1 Suite, Any 3 Consec Nos",25,FALSE,13,flower,no,flower,no,5B,no,5B,no,6B,yes,6B,yes,6B,yes,7B,yes,7B,yes,7B,yes,7B,yes,green,yes,green,yes,green,yes,
2025,CONSECUTIVE RUN,5,1,2025-CONSECUTIVE_RUN-5-1,FF 11 222 3333 DDD,"Any 1 Suite, Any 3 Consec Nos",25,FALSE,14,flower,no,flower,no,5C,no,5C,no,6C,yes,6C,yes,6C,yes,7C,yes,7C,yes,7C,yes,7C,yes,red,yes,red,yes,red,yes,
2025,CONSECUTIVE RUN,5,1,2025-CONSECUTIVE_RUN-5-1,FF 11 222 3333 DDD,"Any 1 Suite, Any 3 Consec Nos",25,FALSE,15,flower,no,flower,no,5D,no,5D,no,6D,yes,6D,yes,6D,yes,7D,yes,7D,yes,7D,yes,7D,yes,white,yes,white,yes,white,yes,
2025,CONSECUTIVE RUN,5,1,2025-CONSECUTIVE_RUN-5-1,FF 11 222 3333 DDD,"Any 1 Suite, Any 3 Consec Nos",25,FALSE,16,flower,no,flower,no,6B,no,6B,no,7B,yes,7B,yes,7B,yes,8B,yes,8B,yes,8B,yes,8B,yes,green,yes,green,yes,green,yes,
2025,CONSECUTIVE RUN,5,1,2025-CONSECUTIVE_RUN-5-1,FF 11 222 3333 DDD,"Any 1 Suite, Any 3 Consec Nos",25,FALSE,17,flower,no,flower,no,6C,no,6C,no,7C,yes,7C,yes,7C,yes,8C,yes,8C,yes,8C,yes,8C,yes,red,yes,red,yes,red,yes,
2025,CONSECUTIVE RUN,5,1,2025-CONSECUTIVE_RUN-5-1,FF 11 222 3333 DDD,"Any 1 Suite, Any 3 Consec Nos",25,FALSE,18,flower,no,flower,no,6D,no,6D,no,7D,yes,7D,yes,7D,yes,8D,yes,8D,yes,8D,yes,8D,yes,white,yes,white,yes,white,yes,
2025,CONSECUTIVE RUN,5,1,2025-CONSECUTIVE_RUN-5-1,FF 11 222 3333 DDD,"Any 1 Suite, Any 3 Consec Nos",25,FALSE,19,flower,no,flower,no,7B,no,7B,no,8B,yes,8B,yes,8B,yes,9B,yes,9B,yes,9B,yes,9B,yes,green,yes,green,yes,green,yes,
2025,CONSECUTIVE RUN,5,1,2025-CONSECUTIVE_RUN-5-1,FF 11 222 3333 DDD,"Any 1 Suite, Any 3 Consec Nos",25,FALSE,20,flower,no,flower,no,7C,no,7C,no,8C,yes,8C,yes,8C,yes,9C,yes,9C,yes,9C,yes,9C,yes,red,yes,red,yes,red,yes,
2025,CONSECUTIVE RUN,5,1,2025-CONSECUTIVE_RUN-5-1,FF 11 222 3333 DDD,"Any 1 Suite, Any 3 Consec Nos",25,FALSE,21,flower,no,flower,no,7D,no,7D,no,8D,yes,8D,yes,8D,yes,9D,yes,9D,yes,9D,yes,9D,yes,white,yes,white,yes,white,yes,
2025,CONSECUTIVE RUN,6,1,2025-CONSECUTIVE_RUN-6-1,111 222 3333 DD DD,"Any 3 Suits, Any 3 consec Nos v Opp Dragons",25,FALSE,1,1B,yes,1B,yes,1B,yes,2B,yes,2B,yes,2B,yes,3B,yes,3B,yes,3B,yes,3B,yes,red,no,red,no,white,no,white,no,
2025,CONSECUTIVE RUN,6,1,2025-CONSECUTIVE_RUN-6-1,111 222 3333 DD DD,"Any 3 Suits, Any 3 consec Nos v Opp Dragons",25,FALSE,2,1C,yes,1C,yes,1C,yes,2C,yes,2C,yes,2C,yes,3C,yes,3C,yes,3C,yes,3C,yes,green,no,green,no,white,no,white,no,
2025,CONSECUTIVE RUN,6,1,2025-CONSECUTIVE_RUN-6-1,111 222 3333 DD DD,"Any 3 Suits, Any 3 consec Nos v Opp Dragons",25,FALSE,3,1D,yes,1D,yes,1D,yes,2D,yes,2D,yes,2D,yes,3D,yes,3D,yes,3D,yes,3D,yes,red,no,red,no,green,no,green,no,
2025,CONSECUTIVE RUN,6,1,2025-CONSECUTIVE_RUN-6-1,111 222 3333 DD DD,"Any 3 Suits, Any 3 consec Nos v Opp Dragons",25,FALSE,4,2B,yes,2B,yes,2B,yes,3B,yes,3B,yes,3B,yes,4B,yes,4B,yes,4B,yes,4B,yes,red,no,red,no,white,no,white,no,
2025,CONSECUTIVE RUN,6,1,2025-CONSECUTIVE_RUN-6-1,111 222 3333 DD DD,"Any 3 Suits, Any 3 consec Nos v Opp Dragons",25,FALSE,5,2C,yes,2C,yes,2C,yes,3C,yes,3C,yes,3C,yes,4C,yes,4C,yes,4C,yes,4C,yes,green,no,green,no,white,no,white,no,
2025,CONSECUTIVE RUN,6,1,2025-CONSECUTIVE_RUN-6-1,111 222 3333 DD DD,"Any 3 Suits, Any 3 consec Nos v Opp Dragons",25,FALSE,6,2D,yes,2D,yes,2D,yes,3D,yes,3D,yes,3D,yes,4D,yes,4D,yes,4D,yes,4D,yes,red,no,red,no,green,no,green,no,
2025,CONSECUTIVE RUN,6,1,2025-CONSECUTIVE_RUN-6-1,111 222 3333 DD DD,"Any 3 Suits, Any 3 consec Nos v Opp Dragons",25,FALSE,7,3B,yes,3B,yes,3B,yes,4B,yes,4B,yes,4B,yes,5B,yes,5B,yes,5B,yes,5B,yes,red,no,red,no,white,no,white,no,
2025,CONSECUTIVE RUN,6,1,2025-CONSECUTIVE_RUN-6-1,111 222 3333 DD DD,"Any 3 Suits, Any 3 consec Nos v Opp Dragons",25,FALSE,8,3C,yes,3C,yes,3C,yes,4C,yes,4C,yes,4C,yes,5C,yes,5C,yes,5C,yes,5C,yes,green,no,green,no,white,no,white,no,
2025,CONSECUTIVE RUN,6,1,2025-CONSECUTIVE_RUN-6-1,111 222 3333 DD DD,"Any 3 Suits, Any 3 consec Nos v Opp Dragons",25,FALSE,9,3D,yes,3D,yes,3D,yes,4D,yes,4D,yes,4D,yes,5D,yes,5D,yes,5D,yes,5D,yes,red,no,red,no,green,no,green,no,
2025,CONSECUTIVE RUN,6,1,2025-CONSECUTIVE_RUN-6-1,111 222 3333 DD DD,"Any 3 Suits, Any 3 consec Nos v Opp Dragons",25,FALSE,10,4B,yes,4B,yes,4B,yes,5B,yes,5B,yes,5B,yes,6B,yes,6B,yes,6B,yes,6B,yes,red,no,red,no,white,no,white,no,
2025,CONSECUTIVE RUN,6,1,2025-CONSECUTIVE_RUN-6-1,111 222 3333 DD DD,"Any 3 Suits, Any 3 consec Nos v Opp Dragons",25,FALSE,11,4C,yes,4C,yes,4C,yes,5C,yes,5C,yes,5C,yes,6C,yes,6C,yes,6C,yes,6C,yes,green,no,green,no,white,no,white,no,
2025,CONSECUTIVE RUN,6,1,2025-CONSECUTIVE_RUN-6-1,111 222 3333 DD DD,"Any 3 Suits, Any 3 consec Nos v Opp Dragons",25,FALSE,12,4D,yes,4D,yes,4D,yes,5D,yes,5D,yes,5D,yes,6D,yes,6D,yes,6D,yes,6D,yes,red,no,red,no,green,no,green,no,
2025,CONSECUTIVE RUN,6,1,2025-CONSECUTIVE_RUN-6-1,111 222 3333 DD DD,"Any 3 Suits, Any 3 consec Nos v Opp Dragons",25,FALSE,13,5B,yes,5B,yes,5B,yes,6B,yes,6B,yes,6B,yes,7B,yes,7B,yes,7B,yes,7B,yes,red,no,red,no,white,no,white,no,
2025,CONSECUTIVE RUN,6,1,2025-CONSECUTIVE_RUN-6-1,111 222 3333 DD DD,"Any 3 Suits, Any 3 consec Nos v Opp Dragons",25,FALSE,14,5C,yes,5C,yes,5C,yes,6C,yes,6C,yes,6C,yes,7C,yes,7C,yes,7C,yes,7C,yes,green,no,green,no,white,no,white,no,
2025,CONSECUTIVE RUN,6,1,2025-CONSECUTIVE_RUN-6-1,111 222 3333 DD DD,"Any 3 Suits, Any 3 consec Nos v Opp Dragons",25,FALSE,15,5D,yes,5D,yes,5D,yes,6D,yes,6D,yes,6D,yes,7D,yes,7D,yes,7D,yes,7D,yes,red,no,red,no,green,no,green,no,
2025,CONSECUTIVE RUN,6,1,2025-CONSECUTIVE_RUN-6-1,111 222 3333 DD DD,"Any 3 Suits, Any 3 consec Nos v Opp Dragons",25,FALSE,16,6B,yes,6B,yes,6B,yes,7B,yes,7B,yes,7B,yes,8B,yes,8B,yes,8B,yes,8B,yes,red,no,red,no,white,no,white,no,
2025,CONSECUTIVE RUN,6,1,2025-CONSECUTIVE_RUN-6-1,111 222 3333 DD DD,"Any 3 Suits, Any 3 consec Nos v Opp Dragons",25,FALSE,17,6C,yes,6C,yes,6C,yes,7C,yes,7C,yes,7C,yes,8C,yes,8C,yes,8C,yes,8C,yes,green,no,green,no,white,no,white,no,
2025,CONSECUTIVE RUN,6,1,2025-CONSECUTIVE_RUN-6-1,111 222 3333 DD DD,"Any 3 Suits, Any 3 consec Nos v Opp Dragons",25,FALSE,18,6D,yes,6D,yes,6D,yes,7D,yes,7D,yes,7D,yes,8D,yes,8D,yes,8D,yes,8D,yes,red,no,red,no,green,no,green,no,
2025,CONSECUTIVE RUN,6,1,2025-CONSECUTIVE_RUN-6-1,111 222 3333 DD DD,"Any 3 Suits, Any 3 consec Nos v Opp Dragons",25,FALSE,19,7B,yes,7B,yes,7B,yes,8B,yes,8B,yes,8B,yes,9B,yes,9B,yes,9B,yes,9B,yes,red,no,red,no,white,no,white,no,
2025,CONSECUTIVE RUN,6,1,2025-CONSECUTIVE_RUN-6-1,111 222 3333 DD DD,"Any 3 Suits, Any 3 consec Nos v Opp Dragons",25,FALSE,20,7C,yes,7C,yes,7C,yes,8C,yes,8C,yes,8C,yes,9C,yes,9C,yes,9C,yes,9C,yes,green,no,green,no,white,no,white,no,
2025,CONSECUTIVE RUN,6,1,2025-CONSECUTIVE_RUN-6-1,111 222 3333 DD DD,"Any 3 Suits, Any 3 consec Nos v Opp Dragons",25,FALSE,21,7D,yes,7D,yes,7D,yes,8D,yes,8D,yes,8D,yes,9D,yes,9D,yes,9D,yes,9D,yes,red,no,red,no,green,no,green,no,
2025,CONSECUTIVE RUN,7,1,2025-CONSECUTIVE_RUN-7-1,112345 1111 1111,"Any 5 Consec Nos, Pair Any Nos In Run, Kongs Match Pair",30,FALSE,1,1B,no,1B,no,2B,no,3B,no,4B,no,5B,no,1C,yes,1C,yes,1C,yes,1C,yes,1D,yes,1D,yes,1D,yes,1D,yes,
2025,CONSECUTIVE RUN,7,1,2025-CONSECUTIVE_RUN-7-1,112345 1111 1111,"Any 5 Consec Nos, Pair Any Nos In Run, Kongs Match Pair",30,FALSE,2,1C,no,1C,no,2C,no,3C,no,4C,no,5C,no,1B,yes,1B,yes,1B,yes,1B,yes,1D,yes,1D,yes,1D,yes,1D,yes,
2025,CONSECUTIVE RUN,7,1,2025-CONSECUTIVE_RUN-7-1,112345 1111 1111,"Any 5 Consec Nos, Pair Any Nos In Run, Kongs Match Pair",30,FALSE,3,1D,no,1D,no,2D,no,3D,no,4D,no,5D,no,1B,yes,1B,yes,1B,yes,1B,yes,1C,yes,1C,yes,1C,yes,1C,yes,
2025,CONSECUTIVE RUN,7,1,2025-CONSECUTIVE_RUN-7-1,112345 1111 1111,"Any 5 Consec Nos, Pair Any Nos In Run, Kongs Match Pair",30,FALSE,4,1B,no,2B,no,2B,no,3B,no,4B,no,5B,no,2C,yes,2C,yes,2C,yes,2C,yes,2D,yes,2D,yes,2D,yes,2D,yes,
2025,CONSECUTIVE RUN,7,1,2025-CONSECUTIVE_RUN-7-1,112345 1111 1111,"Any 5 Consec Nos, Pair Any Nos In Run, Kongs Match Pair",30,FALSE,5,1C,no,2C,no,2C,no,3C,no,4C,no,5C,no,2B,yes,2B,yes,2B,yes,2B,yes,2D,yes,2D,yes,2D,yes,2D,yes,
2025,CONSECUTIVE RUN,7,1,2025-CONSECUTIVE_RUN-7-1,112345 1111 1111,"Any 5 Consec Nos, Pair Any Nos In Run, Kongs Match Pair",30,FALSE,6,1D,no,2D,no,2D,no,3D,no,4D,no,5D,no,2B,yes,2B,yes,2B,yes,2B,yes,2C,yes,2C,yes,2C,yes,2C,yes,
2025,CONSECUTIVE RUN,7,1,2025-CONSECUTIVE_RUN-7-1,112345 1111 1111,"Any 5 Consec Nos, Pair Any Nos In Run, Kongs Match Pair",30,FALSE,7,1B,no,2B,no,3B,no,3B,no,4B,no,5B,no,3C,yes,3C,yes,3C,yes,3C,yes,3D,yes,3D,yes,3D,yes,3D,yes,
2025,CONSECUTIVE RUN,7,1,2025-CONSECUTIVE_RUN-7-1,112345 1111 1111,"Any 5 Consec Nos, Pair Any Nos In Run, Kongs Match Pair",30,FALSE,8,1C,no,2C,no,3C,no,3C,no,4C,no,5C,no,3B,yes,3B,yes,3B,yes,3B,yes,3D,yes,3D,yes,3D,yes,3D,yes,
2025,CONSECUTIVE RUN,7,1,2025-CONSECUTIVE_RUN-7-1,112345 1111 1111,"Any 5 Consec Nos, Pair Any Nos In Run, Kongs Match Pair",30,FALSE,9,1D,no,2D,no,3D,no,3D,no,4D,no,5D,no,3B,yes,3B,yes,3B,yes,3B,yes,3C,yes,3C,yes,3C,yes,3C,yes,
2025,CONSECUTIVE RUN,7,1,2025-CONSECUTIVE_RUN-7-1,112345 1111 1111,"Any 5 Consec Nos, Pair Any Nos In Run, Kongs Match Pair",30,FALSE,10,1B,no,2B,no,3B,no,4B,no,4B,no,5B,no,4C,yes,4C,yes,4C,yes,4C,yes,4D,yes,4D,yes,4D,yes,4D,yes,
2025,CONSECUTIVE RUN,7,1,2025-CONSECUTIVE_RUN-7-1,112345 1111 1111,"Any 5 Consec Nos, Pair Any Nos In Run, Kongs Match Pair",30,FALSE,11,1C,no,2C,no,3C,no,4C,no,4C,no,5C,no,4B,yes,4B,yes,4B,yes,4B,yes,4D,yes,4D,yes,4D,yes,4D,yes,
2025,CONSECUTIVE RUN,7,1,2025-CONSECUTIVE_RUN-7-1,112345 1111 1111,"Any 5 Consec Nos, Pair Any Nos In Run, Kongs Match Pair",30,FALSE,12,1D,no,2D,no,3D,no,4D,no,4D,no,5D,no,4B,yes,4B,yes,4B,yes,4B,yes,4C,yes,4C,yes,4C,yes,4C,yes,
2025,CONSECUTIVE RUN,7,1,2025-CONSECUTIVE_RUN-7-1,112345 1111 1111,"Any 5 Consec Nos, Pair Any Nos In Run, Kongs Match Pair",30,FALSE,13,1B,no,2B,no,3B,no,4B,no,5B,no,5B,no,5C,yes,5C,yes,5C,yes,5C,yes,5D,yes,5D,yes,5D,yes,5D,yes,
2025,CONSECUTIVE RUN,7,1,2025-CONSECUTIVE_RUN-7-1,112345 1111 1111,"Any 5 Consec Nos, Pair Any Nos In Run, Kongs Match Pair",30,FALSE,14,1C,no,2C,no,3C,no,4C,no,5C,no,5C,no,5B,yes,5B,yes,5B,yes,5B,yes,5D,yes,5D,yes,5D,yes,5D,yes,
2025,CONSECUTIVE RUN,7,1,2025-CONSECUTIVE_RUN-7-1,112345 1111 1111,"Any 5 Consec Nos, Pair Any Nos In Run, Kongs Match Pair",30,FALSE,15,1D,no,2D,no,3D,no,4D,no,5D,no,5D,no,5B,yes,5B,yes,5B,yes,5B,yes,5C,yes,5C,yes,5C,yes,5C,yes,
2025,CONSECUTIVE RUN,7,1,2025-CONSECUTIVE_RUN-7-1,112345 1111 1111,"Any 5 Consec Nos, Pair Any Nos In Run, Kongs Match Pair",30,FALSE,16,2B,no,2B,no,3B,no,4B,no,5B,no,6B,no,2C,yes,2C,yes,2C,yes,2C,yes,2D,yes,2D,yes,2D,yes,2D,yes,
2025,CONSECUTIVE RUN,7,1,2025-CONSECUTIVE_RUN-7-1,112345 1111 1111,"Any 5 Consec Nos, Pair Any Nos In Run, Kongs Match Pair",30,FALSE,17,2C,no,2C,no,3C,no,4C,no,5C,no,6C,no,2B,yes,2B,yes,2B,yes,2B,yes,2D,yes,2D,yes,2D,yes,2D,yes,
2025,CONSECUTIVE RUN,7,1,2025-CONSECUTIVE_RUN-7-1,112345 1111 1111,"Any 5 Consec Nos, Pair Any Nos In Run, Kongs Match Pair",30,FALSE,18,2D,no,2D,no,3D,no,4D,no,5D,no,6D,no,2C,yes,2C,yes,2C,yes,2C,yes,2B,yes,2B,yes,2B,yes,2B,yes,
2025,CONSECUTIVE RUN,7,1,2025-CONSECUTIVE_RUN-7-1,112345 1111 1111,"Any 5 Consec Nos, Pair Any Nos In Run, Kongs Match Pair",30,FALSE,19,2B,no,3B,no,3B,no,4B,no,5B,no,6B,no,3C,yes,3C,yes,3C,yes,3C,yes,3D,yes,3D,yes,3D,yes,3D,yes,
2025,CONSECUTIVE RUN,7,1,2025-CONSECUTIVE_RUN-7-1,112345 1111 1111,"Any 5 Consec Nos, Pair Any Nos In Run, Kongs Match Pair",30,FALSE,20,2C,no,3C,no,3C,no,4C,no,5C,no,6C,no,3B,yes,3B,yes,3B,yes,3B,yes,3D,yes,3D,yes,3D,yes,3D,yes,
2025,CONSECUTIVE RUN,7,1,2025-CONSECUTIVE_RUN-7-1,112345 1111 1111,"Any 5 Consec Nos, Pair Any Nos In Run, Kongs Match Pair",30,FALSE,21,2D,no,3D,no,3D,no,4D,no,5D,no,6D,no,3C,yes,3C,yes,3C,yes,3C,yes,3B,yes,3B,yes,3B,yes,3B,yes,
2025,CONSECUTIVE RUN,7,1,2025-CONSECUTIVE_RUN-7-1,112345 1111 1111,"Any 5 Consec Nos, Pair Any Nos In Run, Kongs Match Pair",30,FALSE,22,2B,no,3B,no,4B,no,4B,no,5B,no,6B,no,4C,yes,4C,yes,4C,yes,4C,yes,4D,yes,4D,yes,4D,yes,4D,yes,
2025,CONSECUTIVE RUN,7,1,2025-CONSECUTIVE_RUN-7-1,112345 1111 1111,"Any 5 Consec Nos, Pair Any Nos In Run, Kongs Match Pair",30,FALSE,23,2C,no,3C,no,4C,no,4C,no,5C,no,6C,no,4B,yes,4B,yes,4B,yes,4B,yes,4D,yes,4D,yes,4D,yes,4D,yes,
2025,CONSECUTIVE RUN,7,1,2025-CONSECUTIVE_RUN-7-1,112345 1111 1111,"Any 5 Consec Nos, Pair Any Nos In Run, Kongs Match Pair",30,FALSE,24,2D,no,3D,no,4D,no,4D,no,5D,no,6D,no,4C,yes,4C,yes,4C,yes,4C,yes,4B,yes,4B,yes,4B,yes,4B,yes,
2025,CONSECUTIVE RUN,7,1,2025-CONSECUTIVE_RUN-7-1,112345 1111 1111,"Any 5 Consec Nos, Pair Any Nos In Run, Kongs Match Pair",30,FALSE,25,2B,no,3B,no,4B,no,5B,no,5B,no,6B,no,5C,yes,5C,yes,5C,yes,5C,yes,5D,yes,5D,yes,5D,yes,5D,yes,
2025,CONSECUTIVE RUN,7,1,2025-CONSECUTIVE_RUN-7-1,112345 1111 1111,"Any 5 Consec Nos, Pair Any Nos In Run, Kongs Match Pair",30,FALSE,26,2C,no,3C,no,4C,no,5C,no,5C,no,6C,no,5B,yes,5B,yes,5B,yes,5B,yes,5D,yes,5D,yes,5D,yes,5D,yes,
2025,CONSECUTIVE RUN,7,1,2025-CONSECUTIVE_RUN-7-1,112345 1111 1111,"Any 5 Consec Nos, Pair Any Nos In Run, Kongs Match Pair",30,FALSE,27,2D,no,3D,no,4D,no,5D,no,5D,no,6D,no,5C,yes,5C,yes,5C,yes,5C,yes,5B,yes,5B,yes,5B,yes,5B,yes,
2025,CONSECUTIVE RUN,7,1,2025-CONSECUTIVE_RUN-7-1,112345 1111 1111,"Any 5 Consec Nos, Pair Any Nos In Run, Kongs Match Pair",30,FALSE,28,2B,no,3B,no,4B,no,5B,no,6B,no,6B,no,6C,yes,6C,yes,6C,yes,6C,yes,6D,yes,6D,yes,6D,yes,6D,yes,
2025,CONSECUTIVE RUN,7,1,2025-CONSECUTIVE_RUN-7-1,112345 1111 1111,"Any 5 Consec Nos, Pair Any Nos In Run, Kongs Match Pair",30,FALSE,29,2C,no,3C,no,4C,no,5C,no,6C,no,6C,no,6B,yes,6B,yes,6B,yes,6B,yes,6D,yes,6D,yes,6D,yes,6D,yes,
2025,CONSECUTIVE RUN,7,1,2025-CONSECUTIVE_RUN-7-1,112345 1111 1111,"Any 5 Consec Nos, Pair Any Nos In Run, Kongs Match Pair",30,FALSE,30,2D,no,3D,no,4D,no,5D,no,6D,no,6D,no,6C,yes,6C,yes,6C,yes,6C,yes,6B,yes,6B,yes,6B,yes,6B,yes,
2025,CONSECUTIVE RUN,7,1,2025-CONSECUTIVE_RUN-7-1,112345 1111 1111,"Any 5 Consec Nos, Pair Any Nos In Run, Kongs Match Pair",30,FALSE,31,3B,no,3B,no,4B,no,5B,no,6B,no,7B,no,3C,yes,3C,yes,3C,yes,3C,yes,3D,yes,3D,yes,3D,yes,3D,yes,
2025,CONSECUTIVE RUN,7,1,2025-CONSECUTIVE_RUN-7-1,112345 1111 1111,"Any 5 Consec Nos, Pair Any Nos In Run, Kongs Match Pair",30,FALSE,32,3C,no,3C,no,4C,no,5C,no,6C,no,7C,no,3B,yes,3B,yes,3B,yes,3B,yes,3D,yes,3D,yes,3D,yes,3D,yes,
2025,CONSECUTIVE RUN,7,1,2025-CONSECUTIVE_RUN-7-1,112345 1111 1111,"Any 5 Consec Nos, Pair Any Nos In Run, Kongs Match Pair",30,FALSE,33,3D,no,3D,no,4D,no,5D,no,6D,no,7D,no,3C,yes,3C,yes,3C,yes,3C,yes,3B,yes,3B,yes,3B,yes,3B,yes,
2025,CONSECUTIVE RUN,7,1,2025-CONSECUTIVE_RUN-7-1,112345 1111 1111,"Any 5 Consec Nos, Pair Any Nos In Run, Kongs Match Pair",30,FALSE,34,3B,no,4B,no,4B,no,5B,no,6B,no,7B,no,4C,yes,4C,yes,4C,yes,4C,yes,4D,yes,4D,yes,4D,yes,4D,yes,
2025,CONSECUTIVE RUN,7,1,2025-CONSECUTIVE_RUN-7-1,112345 1111 1111,"Any 5 Consec Nos, Pair Any Nos In Run, Kongs Match Pair",30,FALSE,35,3C,no,4C,no,4C,no,5C,no,6C,no,7C,no,4B,yes,4B,yes,4B,yes,4B,yes,4D,yes,4D,yes,4D,yes,4D,yes,
2025,CONSECUTIVE RUN,7,1,2025-CONSECUTIVE_RUN-7-1,112345 1111 1111,"Any 5 Consec Nos, Pair Any Nos In Run, Kongs Match Pair",30,FALSE,36,3D,no,4D,no,4D,no,5D,no,6D,no,7D,no,4C,yes,4C,yes,4C,yes,4C,yes,4B,yes,4B,yes,4B,yes,4B,yes,
2025,CONSECUTIVE RUN,7,1,2025-CONSECUTIVE_RUN-7-1,112345 1111 1111,"Any 5 Consec Nos, Pair Any Nos In Run, Kongs Match Pair",30,FALSE,37,3B,no,4B,no,5B,no,5B,no,6B,no,7B,no,5C,yes,5C,yes,5C,yes,5C,yes,5D,yes,5D,yes,5D,yes,5D,yes,
2025,CONSECUTIVE RUN,7,1,2025-CONSECUTIVE_RUN-7-1,112345 1111 1111,"Any 5 Consec Nos, Pair Any Nos In Run, Kongs Match Pair",30,FALSE,38,3C,no,4C,no,5C,no,5C,no,6C,no,7C,no,5B,yes,5B,yes,5B,yes,5B,yes,5D,yes,5D,yes,5D,yes,5D,yes,
2025,CONSECUTIVE RUN,7,1,2025-CONSECUTIVE_RUN-7-1,112345 1111 1111,"Any 5 Consec Nos, Pair Any Nos In Run, Kongs Match Pair",30,FALSE,39,3D,no,4D,no,5D,no,5D,no,6D,no,7D,no,5C,yes,5C,yes,5C,yes,5C,yes,5B,yes,5B,yes,5B,yes,5B,yes,
2025,CONSECUTIVE RUN,7,1,2025-CONSECUTIVE_RUN-7-1,112345 1111 1111,"Any 5 Consec Nos, Pair Any Nos In Run, Kongs Match Pair",30,FALSE,40,3B,no,4B,no,5B,no,6B,no,6B,no,7B,no,6C,yes,6C,yes,6C,yes,6C,yes,6D,yes,6D,yes,6D,yes,6D,yes,
2025,CONSECUTIVE RUN,7,1,2025-CONSECUTIVE_RUN-7-1,112345 1111 1111,"Any 5 Consec Nos, Pair Any Nos In Run, Kongs Match Pair",30,FALSE,41,3C,no,4C,no,5C,no,6C,no,6C,no,7C,no,6B,yes,6B,yes,6B,yes,6B,yes,6D,yes,6D,yes,6D,yes,6D,yes,
